host_total_listings_count,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price
3.0,4,1,37.752282296747985,-122.41137391375982,0,1,1.0,2.0,1.0,1.0,0,1.0,33.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,89.0
1.0,17,11,37.79662994699276,-122.4180921224521,0,1,2.0,1.5,1.0,1.0,0,30.0,6.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,149.0
1.0,1,1,37.738644215053824,-122.41395758931091,1,0,4.0,1.0,2.0,2.0,0,3.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0
4.0,29,17,37.76349925504522,-122.48012153140981,1,1,2.0,1.0,1.0,1.0,0,1.0,37.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,76.0
5.0,32,25,37.73047710129203,-122.49209934101196,13,0,8.0,2.0,2.0,4.0,0,1.0,14.0,91.0,9.0,9.0,10.0,10.0,9.0,9.0,160.0
1.0,29,17,37.751141042047806,-122.49489595182588,1,0,8.0,2.5,4.0,4.0,0,4.0,2.0,90.0,10.0,7.0,10.0,10.0,8.0,10.0,280.0
1.0,0,3,37.78008640178444,-122.44140615516763,1,0,4.0,1.0,2.0,2.0,0,30.0,28.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,149.0
1.0,5,4,37.76111576406408,-122.40399361534192,0,0,3.0,1.0,1.0,2.0,0,2.0,3.0,100.0,10.0,10.0,9.0,10.0,9.0,10.0,190.0
1.0,12,11,37.79022900671617,-122.41330878319127,0,0,3.0,1.0,0.0,1.0,0,2.0,7.0,89.0,10.0,10.0,10.0,10.0,9.0,9.0,160.0
72.0,12,11,37.789662728702375,-122.41315341903682,18,1,4.0,1.0,1.0,2.0,0,4.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,270.0
1.0,18,10,37.77863123989537,-122.44731171267686,0,0,4.0,1.0,1.0,3.0,0,3.0,27.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,40.0
1.0,18,8,37.78170148891525,-122.47647046125508,0,1,1.0,1.0,1.0,1.0,0,30.0,2.0,100.0,10.0,10.0,10.0,9.0,10.0,10.0,150.0
2.0,27,21,37.748676138397016,-122.47502374950463,1,1,2.0,1.0,1.0,1.0,0,1.0,40.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,95.0
1.0,6,11,37.78804892396413,-122.41593735682903,0,1,3.0,1.0,1.0,2.0,0,30.0,6.0,87.0,10.0,9.0,10.0,10.0,10.0,10.0,149.0
2.0,15,23,37.788926966371555,-122.39225580009278,6,0,5.0,1.0,1.0,2.0,0,1.0,11.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,280.0
1.0,30,22,37.720713220037624,-122.40902943225251,1,0,3.0,1.0,1.0,2.0,0,1.0,20.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,65.0
2.0,12,9,37.79543311740913,-122.41066646749125,24,0,2.0,1.0,1.0,2.0,0,1.0,12.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,325.0
1.0,8,6,37.752301130773546,-122.42669975074078,0,0,2.0,1.0,1.0,1.0,0,30.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,151.0
1.0,7,0,37.76690648031917,-122.43792377044349,1,0,7.0,2.0,3.0,3.0,0,3.0,3.0,93.0,10.0,9.0,10.0,10.0,10.0,10.0,350.0
1.0,4,1,37.754217840282315,-122.41697355225118,6,0,4.0,2.0,1.0,2.0,0,2.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
1.0,16,3,37.788995651114924,-122.43882988705106,0,0,2.0,1.0,1.0,1.0,0,3.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0
3.0,18,10,37.7788273580281,-122.47482151642961,0,1,4.0,1.5,1.0,2.0,0,1.0,42.0,92.0,9.0,9.0,10.0,10.0,10.0,9.0,99.0
1.0,4,1,37.7555427831475,-122.4220155647576,5,0,2.0,1.0,0.0,1.0,0,2.0,7.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,125.0
1.0,29,17,37.761206212861765,-122.48106648154699,5,0,2.0,1.0,1.0,1.0,0,3.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,90.0
1.0,15,4,37.78302750306775,-122.39743695777064,14,1,2.0,1.0,1.0,1.0,0,1.0,25.0,94.0,9.0,10.0,9.0,10.0,10.0,9.0,125.0
1.0,7,6,37.75787935902214,-122.42710949312071,6,0,4.0,2.0,2.0,2.0,0,2.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,390.0
3.0,4,1,37.75797215304311,-122.4172667535039,1,0,4.0,1.0,1.0,1.0,0,4.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
3.0,18,10,37.77936170717139,-122.47382745942583,0,1,2.0,1.5,1.0,1.0,0,1.0,20.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,99.0
1.0,22,2,37.74313471277877,-122.45210789272288,1,0,2.0,1.0,1.0,1.0,0,2.0,22.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,139.0
1.0,3,2,37.73270812233686,-122.44749922109642,1,0,7.0,1.0,2.0,4.0,0,2.0,24.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
6.0,7,6,37.76479188274901,-122.42671095941324,0,0,2.0,1.0,1.0,1.0,0,30.0,37.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,128.0
1.0,9,8,37.78312218868414,-122.48914141451458,1,0,5.0,2.5,3.0,3.0,0,3.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,400.0
1.0,3,13,37.72462249591524,-122.4386527077558,1,0,8.0,1.0,2.0,4.0,0,1.0,17.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,249.0
1.0,9,8,37.779511030485914,-122.49504716495673,0,0,6.0,1.0,2.0,3.0,0,2.0,41.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,129.0
2.0,12,9,37.79494879347224,-122.41071453701431,24,1,2.0,1.0,1.0,1.0,0,1.0,41.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,125.0
3.0,9,8,37.77990281452842,-122.49448516620237,1,0,6.0,1.5,2.0,3.0,0,2.0,32.0,88.0,9.0,10.0,10.0,10.0,9.0,9.0,139.0
3.0,4,1,37.74878182367161,-122.42021789751698,0,1,2.0,1.0,1.0,1.0,0,1.0,20.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,95.0
2.0,11,10,37.78321886014004,-122.45049925959582,1,0,6.0,1.0,2.0,3.0,0,30.0,31.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,249.0
2.0,6,11,37.78962175023387,-122.41114226812446,6,0,4.0,1.0,1.0,2.0,0,1.0,16.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
1.0,12,16,37.792822859818145,-122.41252824365901,0,1,4.0,1.0,1.0,2.0,0,2.0,35.0,91.0,10.0,9.0,10.0,10.0,10.0,9.0,100.0
1.0,25,17,37.75654018221006,-122.46294013884385,1,1,3.0,1.0,2.0,2.0,0,1.0,38.0,97.0,10.0,10.0,9.0,10.0,10.0,10.0,150.0
1.0,11,10,37.783230803077544,-122.44988795103016,3,0,9.0,1.0,3.0,5.0,0,31.0,9.0,84.0,9.0,10.0,10.0,10.0,9.0,10.0,185.0
22.0,6,5,37.7889478956862,-122.41060345353523,19,0,4.0,1.0,0.0,2.0,0,1.0,22.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,201.0
4.0,29,17,37.76499038898995,-122.47936645167819,1,1,3.0,1.0,1.0,1.0,0,1.0,33.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,90.0
4.0,3,13,37.72515835747855,-122.44197683221506,1,1,1.0,1.0,1.0,1.0,0,2.0,2.0,60.0,9.0,7.0,10.0,7.0,9.0,6.0,67.0
2.0,6,11,37.78845111886805,-122.41212735328844,6,2,2.0,1.0,1.0,1.0,0,1.0,44.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,65.0
3.0,29,21,37.749938006935,-122.4926355657959,1,0,2.0,1.0,1.0,1.0,0,1.0,24.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0
1.0,0,0,37.771205921380236,-122.43265786768536,6,0,4.0,1.0,2.0,2.0,0,3.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0
1.0,15,12,37.776676387268786,-122.40898840140659,0,0,6.0,2.0,2.0,3.0,0,30.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,305.0
1.0,2,0,37.77163355149337,-122.43802727150698,1,0,10.0,3.5,4.0,5.0,0,3.0,2.0,90.0,10.0,9.0,10.0,10.0,8.0,10.0,500.0
1.0,23,15,37.71875687234266,-122.39104286885106,1,1,3.0,1.0,1.0,2.0,0,1.0,26.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,68.0
2.0,19,13,37.726966216594946,-122.4276682305087,1,1,2.0,1.0,1.0,1.0,0,3.0,2.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,75.0
1.0,1,1,37.745677121055,-122.41119702749256,0,0,4.0,1.5,2.0,2.0,0,3.0,12.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,220.0
1.0,0,5,37.77692917122978,-122.42451377059864,3,0,2.0,1.0,1.0,2.0,0,1.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,348.0
1.0,27,2,37.738588684998476,-122.47229548329592,1,0,6.0,3.0,3.0,4.0,0,5.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,410.0
1.0,1,1,37.73881874948114,-122.41350541290723,1,0,6.0,2.5,3.0,3.0,0,3.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
3.0,30,22,37.72229149353237,-122.40413100212459,3,0,4.0,2.0,2.0,2.0,0,1.0,10.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,75.0
1.0,20,8,37.786480980835925,-122.48868251483614,1,0,8.0,3.5,4.0,4.0,0,3.0,11.0,96.0,10.0,10.0,9.0,10.0,10.0,10.0,600.0
1.0,22,2,37.73957805536316,-122.44955785947975,1,1,2.0,1.0,1.0,1.0,0,2.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0
3.0,7,1,37.759842162136955,-122.42639053748486,0,0,5.0,1.0,3.0,3.0,0,3.0,4.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,325.0
10.0,24,16,37.79084371505252,-122.406851034958,6,0,2.0,1.0,0.0,1.0,0,2.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
4.0,4,1,37.763375377040816,-122.42081370448943,17,1,2.0,1.0,0.0,1.0,0,32.0,3.0,87.0,9.0,9.0,10.0,9.0,9.0,9.0,69.0
5.0,26,18,37.797498580768014,-122.43626005883122,0,1,2.0,1.0,1.0,1.0,0,1.0,21.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0
1.0,18,10,37.77919554412622,-122.46974739897846,0,0,2.0,1.0,1.0,1.0,0,1.0,32.0,93.0,9.0,9.0,10.0,10.0,10.0,9.0,200.0
1.0,16,3,37.790048380030214,-122.43079575122513,0,0,2.0,1.0,1.0,1.0,0,31.0,27.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
3.0,2,0,37.7721080345875,-122.44033743766077,0,1,2.0,1.0,1.0,1.0,0,2.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,235.0
1.0,6,11,37.78431341593543,-122.42013557630061,17,1,2.0,1.0,1.0,1.0,0,1.0,25.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,150.0
2.0,26,18,37.80222699415953,-122.44360934524096,0,0,8.0,2.0,3.0,4.0,0,30.0,11.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,495.0
2.0,24,16,37.79098400760069,-122.40625413659475,19,0,2.0,1.0,0.0,1.0,0,3.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,700.0
4.0,3,13,37.72643787376573,-122.44199495899059,1,1,2.0,1.0,1.0,1.0,0,1.0,7.0,83.0,8.0,8.0,10.0,10.0,8.0,8.0,78.0
1.0,5,4,37.751330050933305,-122.39855311127768,1,0,6.0,2.0,3.0,4.0,0,2.0,2.0,100.0,10.0,10.0,10.0,10.0,8.0,8.0,385.0
2.0,18,10,37.77843139409147,-122.46422084962934,0,0,9.0,2.0,3.0,3.0,0,2.0,3.0,80.0,10.0,8.0,10.0,9.0,10.0,9.0,350.0
1.0,5,4,37.75614565172622,-122.38776451400655,0,0,2.0,1.0,1.0,1.0,0,2.0,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,230.0
1.0,4,1,37.763361633889645,-122.41613853673636,0,0,7.0,2.0,3.0,6.0,0,2.0,3.0,87.0,10.0,9.0,10.0,10.0,8.0,10.0,280.0
10.0,24,16,37.791481362256455,-122.40636860965783,6,0,2.0,1.0,0.0,1.0,0,2.0,2.0,90.0,10.0,9.0,10.0,10.0,10.0,10.0,225.0
1.0,3,13,37.72594963194315,-122.43704860259332,1,0,12.0,2.0,3.0,3.0,0,2.0,30.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,295.0
4.0,4,1,37.7625470264013,-122.42170162616704,17,1,2.0,1.0,0.0,1.0,0,32.0,4.0,75.0,7.0,9.0,6.0,7.0,8.0,7.0,69.0
1.0,33,13,37.7123424983183,-122.43747378078584,1,1,2.0,1.0,1.0,1.0,0,1.0,37.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,121.0
1.0,1,1,37.73694634803423,-122.41108773676945,1,1,1.0,1.0,1.0,1.0,0,1.0,28.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,63.0
1.0,12,9,37.79521031323848,-122.41072764129395,0,1,1.0,1.0,1.0,1.0,0,30.0,14.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,40.0
1.0,30,22,37.719753091853256,-122.40177951783538,0,1,7.0,1.0,1.0,3.0,0,30.0,26.0,88.0,9.0,8.0,10.0,10.0,9.0,9.0,180.0
1.0,14,7,37.74894801966024,-122.44704082839478,0,0,5.0,2.0,2.0,3.0,0,2.0,1.0,100.0,8.0,10.0,10.0,10.0,10.0,10.0,300.0
3.0,15,4,37.77578474010362,-122.40054060596154,12,1,3.0,1.0,1.0,2.0,0,1.0,50.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,105.0
1.0,6,11,37.7838405945127,-122.41452719243979,0,0,2.0,1.0,0.0,1.0,0,2.0,19.0,89.0,10.0,9.0,10.0,10.0,9.0,9.0,150.0
1.0,12,11,37.79659483108448,-122.41603051285597,0,0,2.0,1.0,0.0,1.0,0,30.0,17.0,80.0,8.0,7.0,9.0,9.0,10.0,9.0,80.0
2.0,8,6,37.749860522786,-122.4292494868536,0,0,5.0,1.0,2.0,2.0,0,2.0,7.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,277.0
1.0,27,21,37.74121469766331,-122.5030082229707,1,1,2.0,1.0,1.0,1.0,0,1.0,4.0,90.0,10.0,10.0,10.0,10.0,9.0,10.0,120.0
2.0,30,22,37.71845330670524,-122.40396059424545,1,1,2.0,1.0,0.0,1.0,2,1.0,44.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,70.0
1.0,23,15,37.73407036277249,-122.39919650149379,1,1,2.0,1.0,1.0,1.0,0,2.0,11.0,95.0,10.0,9.0,10.0,10.0,8.0,8.0,99.0
2.0,7,6,37.75983474974737,-122.43527468572682,3,1,3.0,1.0,1.0,2.0,0,3.0,23.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,188.0
6.0,0,3,37.779415243554794,-122.44118895161002,1,1,3.0,1.0,1.0,2.0,0,1.0,19.0,79.0,8.0,8.0,9.0,9.0,9.0,8.0,59.0
2.0,19,13,37.73094807457697,-122.42725742032067,1,1,4.0,1.0,2.0,2.0,0,2.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,90.0
1.0,4,12,37.763980345577586,-122.42383014471679,0,0,6.0,1.0,2.0,3.0,0,3.0,18.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,400.0
1.0,26,18,37.80201606627297,-122.43627750621981,0,0,6.0,1.0,3.0,4.0,0,3.0,8.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,375.0
1.0,25,17,37.761706231860785,-122.468363073163,1,0,7.0,2.0,4.0,5.0,0,3.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,380.0
1.0,1,1,37.74467566309916,-122.42064795349037,0,0,4.0,2.0,1.0,2.0,0,31.0,10.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,320.0
1.0,18,10,37.7809228113712,-122.46880747262907,1,0,6.0,2.0,2.0,4.0,0,2.0,10.0,94.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0
1.0,5,4,37.75461180532339,-122.40225710798258,5,0,2.0,1.0,0.0,1.0,0,1.0,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,160.0
1.0,17,11,37.79754792522017,-122.41795640265268,0,0,2.0,1.0,0.0,1.0,0,2.0,26.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0
2.0,9,8,37.78272053834593,-122.4800619827867,1,0,8.0,2.0,3.0,3.0,0,2.0,14.0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,465.0
1.0,15,4,37.783746418010395,-122.38875509996096,0,0,6.0,2.0,2.0,3.0,0,1.0,12.0,93.0,10.0,10.0,9.0,10.0,10.0,9.0,325.0
3.0,18,10,37.783448394983694,-122.46331424710603,1,1,3.0,2.0,1.0,2.0,0,1.0,46.0,91.0,10.0,9.0,10.0,10.0,9.0,9.0,90.0
1.0,2,0,37.77014147332605,-122.44521092828771,6,0,6.0,2.0,3.0,3.0,0,4.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,450.0
1.0,18,10,37.77602860055787,-122.45690402341546,3,0,2.0,1.0,0.0,1.0,0,2.0,52.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0
4.0,8,6,37.754128089537566,-122.42838917227388,1,2,4.0,2.0,1.0,4.0,0,30.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,31.0
1.0,0,0,37.77483403176308,-122.43406376841237,0,0,2.0,1.0,1.0,1.0,0,2.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
1.0,29,17,37.76374381049926,-122.47877833187808,6,0,3.0,1.0,1.0,2.0,0,2.0,30.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,120.0
1.0,16,18,37.7943196551527,-122.43288022431011,3,0,6.0,2.0,3.0,3.0,0,2.0,16.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,600.0
1.0,22,2,37.74558618742461,-122.45882006294016,1,0,4.0,2.0,2.0,2.0,0,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0
10.0,24,16,37.79124142446148,-122.40645216639982,6,0,2.0,1.0,0.0,1.0,0,2.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
3.0,23,15,37.7322080975109,-122.3939670303851,1,0,5.0,1.0,3.0,4.0,0,31.0,4.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,149.0
3.0,18,10,37.78358790127536,-122.4635291236955,1,1,4.0,2.0,1.0,2.0,0,1.0,43.0,89.0,9.0,9.0,10.0,10.0,9.0,9.0,80.0
3.0,13,7,37.73876898758806,-122.42884739310954,1,1,2.0,1.0,1.0,1.0,0,1.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0
1.0,29,17,37.76174808176334,-122.49367277224702,0,1,2.0,1.0,1.0,1.0,0,1.0,54.0,92.0,10.0,9.0,10.0,10.0,9.0,9.0,85.0
1.0,17,11,37.800650772547804,-122.42367608214927,1,1,3.0,1.0,1.0,1.0,0,30.0,21.0,89.0,9.0,10.0,9.0,10.0,10.0,9.0,185.0
4.0,3,13,37.72549878096956,-122.44041596755073,1,1,1.0,1.0,1.0,1.0,0,2.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,78.0
2.0,4,1,37.757066615088924,-122.41279108811626,6,0,4.0,1.0,1.0,2.0,0,1.0,36.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,279.0
1.0,0,6,37.7779039069525,-122.4364324854206,0,0,8.0,2.0,4.0,4.0,0,3.0,21.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,485.0
1.0,0,0,37.77468774562331,-122.43339038126236,0,0,4.0,1.0,1.0,2.0,0,30.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,220.0
1.0,4,1,37.754655433516795,-122.41197151919526,1,0,8.0,1.0,4.0,4.0,0,3.0,28.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,445.0
1.0,27,21,37.73958023995946,-122.4752073657515,1,0,5.0,3.0,3.0,4.0,0,2.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,499.0
1.0,15,4,37.782303473009904,-122.39483307889763,6,0,4.0,2.0,2.0,0.0,0,2.0,14.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,275.0
5.0,3,13,37.71335538455875,-122.44789786638236,1,1,2.0,2.0,1.0,1.0,0,3.0,11.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,94.0
1.0,19,22,37.72361484897156,-122.40862584999192,5,1,2.0,1.0,1.0,1.0,0,1.0,20.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,90.0
1.0,16,11,37.793643972648404,-122.4230974934723,3,0,4.0,1.0,1.0,2.0,0,1.0,34.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0
1.0,12,16,37.79434299244686,-122.41296731583918,0,0,2.0,1.0,1.0,1.0,0,30.0,14.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
1.0,30,22,37.7099085211993,-122.41966105799592,1,1,2.0,1.0,1.0,1.0,0,1.0,28.0,95.0,10.0,10.0,10.0,10.0,8.0,9.0,90.0
1.0,31,13,37.71180205474313,-122.45811760996486,0,1,2.0,1.0,1.0,1.0,0,2.0,18.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,99.0
1.0,27,21,37.736684099500906,-122.4975033389944,1,1,2.0,1.0,1.0,1.0,0,1.0,12.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,59.0
1.0,29,17,37.76251794450457,-122.50515949040746,1,0,3.0,1.0,1.0,1.0,0,1.0,58.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,135.0
1.0,23,15,37.73336331690217,-122.39693911735411,1,0,16.0,3.0,6.0,10.0,0,2.0,14.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,800.0
3.0,6,11,37.78860174546905,-122.4207919173189,6,1,3.0,1.0,1.0,2.0,0,30.0,1.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,99.0
1.0,8,6,37.75567055382462,-122.43394230126013,0,0,6.0,2.5,2.0,2.0,0,30.0,10.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,233.0
2.0,18,10,37.779597656593936,-122.45442220423728,3,0,4.0,1.0,1.0,3.0,0,2.0,14.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,280.0
3.0,16,3,37.79360505867615,-122.43222743903034,4,1,2.0,1.0,1.0,1.0,0,4.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,269.0
3.0,16,3,37.79240972520603,-122.43178663940594,13,0,2.0,1.0,1.0,1.0,0,4.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,279.0
3.0,16,3,37.79282607649851,-122.43020446305151,4,1,1.0,1.0,1.0,1.0,0,4.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,239.0
2.0,15,4,37.77824925125097,-122.40118110266619,12,0,2.0,2.0,1.0,1.0,0,2.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,279.0
2.0,10,9,37.79841252008472,-122.40482581489748,1,0,4.0,2.0,2.0,2.0,0,30.0,1.0,80.0,10.0,10.0,10.0,10.0,10.0,8.0,250.0
2.0,15,12,37.77609680421814,-122.41565106424163,0,1,3.0,1.0,1.0,1.0,2,1.0,11.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0
27.0,8,1,37.751709079929675,-122.42622053331537,2,0,4.0,2.0,2.0,2.0,0,5.0,1.0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,268.0
1.0,4,1,37.75256222770746,-122.41350283625653,1,1,2.0,1.0,1.0,2.0,0,3.0,3.0,93.0,9.0,9.0,10.0,10.0,10.0,9.0,86.0
11.0,19,13,37.71698866501341,-122.43194363944228,2,1,2.0,2.0,1.0,1.0,0,1.0,40.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,80.0
1.0,13,7,37.7371877178285,-122.43126652435677,0,0,3.0,1.0,1.0,1.0,0,2.0,3.0,100.0,9.0,9.0,10.0,10.0,9.0,9.0,150.0
4.0,2,0,37.767628414107804,-122.44967730558176,0,1,2.0,1.0,1.0,1.0,0,1.0,15.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,85.0
4.0,9,8,37.77359790394801,-122.50262283180516,0,1,2.0,1.0,1.0,1.0,0,2.0,4.0,90.0,8.0,8.0,8.0,8.0,9.0,8.0,73.0
5.0,27,21,37.745830874232475,-122.49027332590855,1,1,2.0,1.0,1.0,1.0,0,1.0,7.0,97.0,10.0,10.0,10.0,9.0,10.0,9.0,99.0
4.0,29,17,37.76328735076197,-122.47868424043246,1,1,2.0,1.0,1.0,1.0,0,1.0,27.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,80.0
1.0,25,17,37.762290705943464,-122.47402469396096,1,1,2.0,1.5,1.0,1.0,0,1.0,11.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
1.0,0,3,37.776873649653595,-122.44095190235221,6,1,2.0,2.0,1.0,1.0,4,1.0,13.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4.0,2,0,37.76795532229995,-122.44865268555316,0,1,1.0,1.0,1.0,1.0,0,2.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,75.0
1.0,29,17,37.75728575439891,-122.50366631690663,5,0,2.0,1.0,0.0,1.0,0,2.0,34.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0
9.0,6,11,37.78527823791375,-122.4147746309078,16,1,2.0,0.0,0.0,1.0,0,2.0,4.0,90.0,10.0,9.0,10.0,10.0,9.0,10.0,100.0
10.0,24,16,37.79097443135734,-122.40677675472996,6,0,4.0,2.0,1.0,2.0,0,2.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0
1.0,19,22,37.72556950932992,-122.4201218242545,1,1,2.0,1.0,1.0,1.0,0,2.0,33.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,69.0
2.0,20,8,37.78023428518402,-122.50665445177795,1,1,1.0,1.0,1.0,1.0,0,3.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,123.0
5.0,27,21,37.744435492505595,-122.49098453517804,1,1,2.0,1.0,1.0,2.0,0,1.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0
2.0,4,1,37.75511007045232,-122.41816705820645,0,1,2.0,2.0,1.0,1.0,0,3.0,18.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0
5.0,27,21,37.74464565217672,-122.48948281528772,1,1,2.0,2.0,1.0,1.0,0,1.0,6.0,93.0,10.0,9.0,10.0,10.0,8.0,9.0,125.0
